#<meta>
#<Person_ID_Number>201-102-160-622-095</Person_ID_Number>
#<Age>24</Age>
#<Gender>1</Gender>
#<Writing_Hand>1</Writing_Hand>
#<Weight>98</Weight>
#<Height>173</Height>
#<Smoker>1</Smoker>
#<Notice></Notice>
#<Object>c_spira</Object>
#<Object_Index>4</Object_Index>
#<Pen>Pentrics Alberich1</Pen>
#<Samplerate>1000</Samplerate>
#<Time>06:25:25</Time>
#<Date>16.02.2011</Date>
#<Comment></Comment>
#</meta>
3.01150865912276	4.02566470160358	5.94105592689213	5.89993	3.93365	4.30095
3.01547890701768	4.14907479281985	5.94081224542724	5.89993	3.93365	4.29765
3.01045473548062	4.29236149499398	5.94058941244516	5.90872	3.93695	4.29765
2.99827741369305	4.43744357512743	5.94044859256018	5.90872	3.93695	4.29765
2.99174679505757	4.61936278736096	5.94005333285375	5.90872	3.93695	4.29765
2.99545458853021	4.73029695602124	5.93977734841382	5.90872	3.94135	4.29545
3.0040028948821	4.84170086669266	5.93943087865605	5.90872	3.94135	4.29545
3.00426751258662	4.94818466105641	5.93900007187132	5.90872	3.94135	4.29545
3.00454233737329	5.03180916616335	5.93870393688239	5.90872	3.94135	4.29545
2.99893854006827	5.08579613789753	5.93783553693209	5.91642	3.95345	4.28556
3.00690250262104	5.14142280668415	5.93740470199924	5.91642	3.95345	4.28556
2.98898974778632	5.19624376877123	5.93657223505379	5.91642	3.95345	4.28556
3.00803293171709	5.30413676536647	5.93530327749374	5.91642	3.95345	4.28556
3.02077364601373	5.38681857005436	5.93454435065512	5.90872	3.96004	4.28556
3.00832296236697	5.44277796392002	5.93383773016569	5.90872	3.96004	4.28556
2.98806918057209	5.47182825068285	5.9327547559726	5.90872	3.96004	4.28556
3.00697890653653	5.50041254288865	5.93251706636244	5.89663	3.96774	4.30865
3.00245644682112	5.51718828014983	5.93165864556028	5.89663	3.96774	4.30865
3.00459257844073	5.51682119450636	5.93084646821756	5.89663	3.96774	4.30865
3.00372115199687	5.52888734670719	5.92998955831659	5.89663	3.96774	4.30865
2.9872575882133	5.52146642032187	5.92863000657326	5.89553	3.97324	4.31635
3.00400625693089	5.51517298443015	5.92815343455544	5.89553	3.97324	4.31635
3.00787580493891	5.5246616544909	5.9272273332444	5.89553	3.97324	4.31635
3.01301182036009	5.55375627212464	5.92656035959009	5.89553	3.97324	4.32405
3.00099083365358	5.53887607207509	5.92567569569867	5.89443	3.97104	4.32405
3.01595322149961	5.49166170620101	5.92488534011506	5.89443	3.97104	4.32405
2.99308614468469	5.4555992654337	5.92437996080867	5.89443	3.97104	4.32405
2.9988739996349	5.41806098757424	5.92367411479902	5.89443	3.96554	4.32625
2.98823628608693	5.38474022967501	5.92280995398766	5.90213	3.96554	4.32625
3.0105521714055	5.37520900868314	5.92215793373078	5.90213	3.96554	4.32625
2.99971612717015	5.38331456240993	5.92152977127658	5.90213	3.96554	4.32625
2.99394431947597	5.37654788522437	5.92100836722702	5.89443	3.96114	4.34054
3.01766658608856	5.37473838974602	5.9207360747303	5.89443	3.96114	4.34054
3.01712615984478	5.3965581129837	5.92040917720726	5.89443	3.96114	4.34054
3.00925682902052	5.41737449940771	5.92040850515593	5.89443	3.96114	4.34934
3.0026261232983	5.43827878273332	5.92013344312792	5.89883	3.96224	4.34934
2.99115086779028	5.46426203907168	5.92020538017079	5.89883	3.96224	4.34934
2.99056365935124	5.4643547935831	5.92046748736919	5.89883	3.96224	4.34934
2.99337006195095	5.46453276719978	5.92097152384456	5.91532	3.97434	4.34494
3.00970271611252	5.47391981444657	5.92113204216807	5.91532	3.97434	4.34494
3.01679507755121	5.50287739604913	5.92159214325361	5.91532	3.97434	4.34494
2.99723231185117	5.46507621849585	5.92186350228343	5.91532	3.97434	4.34384
3.01251813240035	5.42496996767029	5.92211578633991	5.91202	3.97654	4.34384
2.99385231961113	5.39024651840114	5.92269127222116	5.91202	3.97654	4.34384
3.00277324914458	5.35656147277669	5.92255106934865	5.91202	3.97654	4.34384
3.01200640838409	5.33665886525284	5.92285841804209	5.91202	3.96334	4.34164
2.9935626377464	5.3332751469622	5.92299311437633	5.89333	3.96334	4.34164
2.99694276386526	5.35150492584845	5.92365954900881	5.89333	3.96334	4.34164
3.0107848912092	5.34828949581496	5.92390649446241	5.89333	3.96334	4.34164
3.000728096998	5.3655458312554	5.92475499771274	5.87903	3.95125	4.34824
3.00555634153461	5.39564391976693	5.92518076684387	5.87903	3.95125	4.34824
3.00888273604056	5.42217027683639	5.92575606026266	5.87903	3.95125	4.34824
2.9982524803606	5.45557750885811	5.92618917530149	5.87903	3.95125	4.35264
2.999063302325	5.48240459252133	5.92715592241349	5.88453	3.95015	4.35264
3.00003500750425	5.48963947492166	5.92794687536574	5.88453	3.95015	4.35264
3.00953515689152	5.49357602636489	5.92883969781599	5.88453	3.95015	4.35264
3.00387626020505	5.52979825808936	5.92986700850786	5.89553	3.95015	4.34494
3.0104516942213	5.53308575206189	5.9309429132463	5.89553	3.95015	4.34494
3.00214941120412	5.49499351409391	5.93233943332554	5.89553	3.95015	4.34494
3.00127993979814	5.45871213115121	5.93349869434301	5.89553	3.95015	4.34494
2.98911361546801	5.42361433950841	5.93449130965548	5.89003	3.94135	4.34384
2.9970433313504	5.3896816540819	5.93556180803089	5.89003	3.94135	4.34384
3.0058157228456	5.36879160224133	5.93663962530305	5.89003	3.94135	4.34384
2.98907161973134	5.37043785033984	5.93764535665652	5.89003	3.94135	4.35484
3.0225803910971	5.37652220846381	5.93909565890852	5.89223	3.93805	4.35484
3.01217555640332	5.37607189910418	5.9403549886764	5.89223	3.93805	4.35484
3.02591020561477	5.38902506682602	5.94196160485058	5.89223	3.93805	4.35484
2.99601807445432	5.41372040686709	5.94313063324446	5.89223	3.94025	4.34714
2.99987513281854	5.4312434041221	5.94457807107705	5.89553	3.94025	4.34714
2.97855170335548	5.46270705316859	5.94610463902248	5.89553	3.94025	4.34714
2.98823355673799	5.47794142885233	5.94751579439734	5.89553	3.94025	4.34714
3.00412535628393	5.47976449144651	5.94882927040862	5.90652	3.95674	4.32955
3.01492026199363	5.49144885345282	5.95016375831718	5.90652	3.95674	4.32955
3.00456235510832	5.5163689753957	5.95120670259899	5.90652	3.95674	4.32955
3.02055282547054	5.51217102725333	5.95230701675773	5.90652	3.95674	4.31635
3.00289149364558	5.47038630734001	5.95322889279479	5.92082	3.96004	4.31635
3.00307687175822	5.44280702194022	5.95364114673288	5.92082	3.96004	4.31635
3.01020144147952	5.4143006684311	5.95414665763251	5.92082	3.96004	4.31635
